     Julian_days Year  Month  Day  Hours  Minutes  Seconds Raw_Obs Fit_tidal    Residual
     70.713194 2011  3 11 17  7  0 5662.74428 5662.81972   -0.07544  0.000
     70.713889 2011  3 11 17  8  0 5662.79028 5662.82103   -0.03075  0.000
     70.714583 2011  3 11 17  9  0 5662.78928 5662.82233   -0.03306  0.000
     70.715278 2011  3 11 17 10  0 5662.76528 5662.82365   -0.05836  0.000
     70.715972 2011  3 11 17 11  0 5662.75728 5662.82495   -0.06767  0.000
     70.716667 2011  3 11 17 12  0 5662.74528 5662.82691   -0.08163  0.000
     70.717361 2011  3 11 17 13  0 5662.74028 5662.82822   -0.08794  0.000
     70.718056 2011  3 11 17 14  0 5662.74728 5662.82953   -0.08225  0.000
     70.718750 2011  3 11 17 15  0 5662.76628 5662.83084   -0.06456  0.000
     70.719444 2011  3 11 17 16  0 5662.77328 5662.83215   -0.05887  0.000
     70.720139 2011  3 11 17 17  0 5662.75428 5662.83345   -0.07918  0.000
     70.720833 2011  3 11 17 18  0 5662.75228 5662.83477   -0.08248  0.000
     70.721528 2011  3 11 17 19  0 5662.77528 5662.83673   -0.06145  0.000
     70.722222 2011  3 11 17 20  0 5662.79828 5662.83804   -0.03976  0.000
     70.722917 2011  3 11 17 21  0 5662.80328 5662.83934   -0.03607  0.000
     70.723611 2011  3 11 17 22  0 5662.80328 5662.84066   -0.03737  0.000
     70.724306 2011  3 11 17 23  0 5662.83328 5662.84196   -0.00868  0.000
     70.725000 2011  3 11 17 24  0 5662.82628 5662.84393   -0.01765  0.000
     70.725694 2011  3 11 17 25  0 5662.81728 5662.84523   -0.02796  0.000
     70.726389 2011  3 11 17 26  0 5662.81128 5662.84655   -0.03526  0.000
     70.727083 2011  3 11 17 27  0 5662.80728 5662.84785   -0.04058  0.000
     70.727778 2011  3 11 17 28  0 5662.81028 5662.84982   -0.03954  0.000
     70.728472 2011  3 11 17 29  0 5662.81928 5662.85112   -0.03185  0.000
     70.729167 2011  3 11 17 30  0 5662.81128 5662.85243   -0.04115  0.000
     70.729861 2011  3 11 17 31  0 5662.80128 5662.85374   -0.05246  0.000
     70.730556 2011  3 11 17 32  0 5662.82528 5662.85570   -0.03042  0.000
     70.731250 2011  3 11 17 33  0 5662.84428 5662.85701   -0.01274  0.000
     70.731944 2011  3 11 17 34  0 5662.85028 5662.85832   -0.00804  0.000
     70.732639 2011  3 11 17 35  0 5662.85528 5662.86028   -0.00500  0.000
     70.733333 2011  3 11 17 36  0 5662.83928 5662.86159   -0.02231  0.000
     70.734028 2011  3 11 17 37  0 5662.82528 5662.86290   -0.03762  0.000
     70.734722 2011  3 11 17 38  0 5662.83728 5662.86486   -0.02758  0.000
     70.735417 2011  3 11 17 39  0 5662.84528 5662.86617   -0.02090  0.000
     70.736111 2011  3 11 17 40  0 5662.84427 5662.86748   -0.02320  0.000
     70.736806 2011  3 11 17 41  0 5662.84628 5662.86945   -0.02317  0.000
     70.737500 2011  3 11 17 42  0 5662.86428 5662.87075   -0.00647  0.000
     70.738194 2011  3 11 17 43  0 5662.86328 5662.87206   -0.00878  0.000
     70.738889 2011  3 11 17 44  0 5662.88428 5662.87402    0.01025  0.000
     70.739583 2011  3 11 17 45  0 5662.90228 5662.87533    0.02695  0.000
     70.740278 2011  3 11 17 46  0 5662.88428 5662.87664    0.00764  0.000
     70.740972 2011  3 11 17 47  0 5662.86528 5662.87861   -0.01333  0.000
     70.741667 2011  3 11 17 48  0 5662.89528 5662.87991    0.01536  0.000
     70.742361 2011  3 11 17 49  0 5662.93928 5662.88188    0.05741  0.000
     70.743056 2011  3 11 17 50  0 5662.94828 5662.88318    0.06509  0.000
     70.743750 2011  3 11 17 51  0 5662.92428 5662.88449    0.03978  0.000
     70.744444 2011  3 11 17 52  0 5662.91728 5662.88646    0.03082  0.000
     70.745139 2011  3 11 17 53  0 5662.93927 5662.88776    0.05152  0.000
     70.745833 2011  3 11 17 54  0 5662.94328 5662.88973    0.05355  0.000
     70.746528 2011  3 11 17 55  0 5662.93328 5662.89103    0.04224  0.000
     70.747222 2011  3 11 17 56  0 5662.92628 5662.89234    0.03394  0.000
     70.747917 2011  3 11 17 57  0 5662.91828 5662.89430    0.02397  0.000
     70.748611 2011  3 11 17 58  0 5662.90128 5662.89562    0.00566  0.000
     70.749306 2011  3 11 17 59  0 5662.88328 5662.89758   -0.01430  0.000
     70.750000 2011  3 11 18  0  0 5662.87528 5662.89889   -0.02361  0.000
     70.750694 2011  3 11 18  1  0 5662.87128 5662.90085   -0.02957  0.000
     70.751389 2011  3 11 18  2  0 5662.88628 5662.90216   -0.01588  0.000
     70.752083 2011  3 11 18  3  0 5662.88328 5662.90347   -0.02019  0.000
     70.752778 2011  3 11 18  4  0 5662.82828 5662.90543   -0.07715  0.000
     70.753472 2011  3 11 18  5  0 5662.87328 5662.90674   -0.03346  0.000
     70.754167 2011  3 11 18  6  0 5662.88027 5662.90870   -0.02842  0.000
     70.754861 2011  3 11 18  7  0 5662.87928 5662.91001   -0.03073  0.000
     70.755556 2011  3 11 18  8  0 5662.86128 5662.91197   -0.05070  0.000
     70.756250 2011  3 11 18  9  0 5662.86928 5662.91328   -0.04401  0.000
     70.756944 2011  3 11 18 10  0 5662.87428 5662.91459   -0.04031  0.000
     70.757639 2011  3 11 18 11  0 5662.86328 5662.91655   -0.05328  0.000
     70.758333 2011  3 11 18 12  0 5662.86628 5662.91786   -0.05158  0.000
     70.759028 2011  3 11 18 13  0 5662.87928 5662.91982   -0.04055  0.000
     70.759722 2011  3 11 18 14  0 5662.87528 5662.92113   -0.04585  0.000
     70.760417 2011  3 11 18 15  0 5662.88528 5662.92309   -0.03782  0.000
     70.761111 2011  3 11 18 16  0 5662.89328 5662.92441   -0.03113  0.000
     70.761806 2011  3 11 18 17  0 5662.90827 5662.92637   -0.01809  0.000
     70.762500 2011  3 11 18 18  0 5662.90827 5662.92768   -0.01940  0.000
     70.763194 2011  3 11 18 19  0 5662.91227 5662.92898   -0.01671  0.000
     70.763889 2011  3 11 18 20  0 5662.89528 5662.93095   -0.03567  0.000
     70.764583 2011  3 11 18 21  0 5662.88728 5662.93226   -0.04498  0.000
     70.765278 2011  3 11 18 22  0 5662.88728 5662.93422   -0.04694  0.000
     70.765972 2011  3 11 18 23  0 5662.89828 5662.93553   -0.03725  0.000
     70.766667 2011  3 11 18 24  0 5662.91428 5662.93749   -0.02322  0.000
     70.767361 2011  3 11 18 25  0 5662.91428 5662.93880   -0.02452  0.000
     70.768056 2011  3 11 18 26  0 5662.88928 5662.94076   -0.05148  0.000
     70.768750 2011  3 11 18 27  0 5662.88628 5662.94207   -0.05580  0.000
     70.769444 2011  3 11 18 28  0 5662.90928 5662.94338   -0.03410  0.000
     70.770139 2011  3 11 18 29  0 5662.92427 5662.94534   -0.02106  0.000
     70.770833 2011  3 11 18 30  0 5662.92327 5662.94665   -0.02338  0.000
     70.771528 2011  3 11 18 31  0 5662.93527 5662.94861   -0.01334  0.000
     70.772222 2011  3 11 18 32  0 5662.93527 5662.94992   -0.01465  0.000
     70.772917 2011  3 11 18 33  0 5662.91028 5662.95188   -0.04161  0.000
     70.773611 2011  3 11 18 34  0 5662.90228 5662.95320   -0.05092  0.000
     70.774306 2011  3 11 18 35  0 5662.92327 5662.95450   -0.03123  0.000
     70.775000 2011  3 11 18 36  0 5662.93728 5662.95647   -0.01919  0.000
     70.775694 2011  3 11 18 37  0 5662.95127 5662.95777   -0.00650  0.000
     70.776389 2011  3 11 18 38  0 5662.97427 5662.95974    0.01454  0.000
     70.777083 2011  3 11 18 39  0 5662.96928 5662.96104    0.00823  0.000
     70.777778 2011  3 11 18 40  0 5662.95628 5662.96236   -0.00608  0.000
     70.778472 2011  3 11 18 41  0 5662.97628 5662.96432    0.01196  0.000
     70.779167 2011  3 11 18 42  0 5662.96928 5662.96563    0.00365  0.000
     70.779861 2011  3 11 18 43  0 5662.96528 5662.96759   -0.00231  0.000
     70.780556 2011  3 11 18 44  0 5662.97328 5662.96889    0.00438  0.000
     70.781250 2011  3 11 18 45  0 5662.99728 5662.97021    0.02707  0.000
     70.781944 2011  3 11 18 46  0 5662.99127 5662.97217    0.01911  0.000
     70.782639 2011  3 11 18 47  0 5662.97628 5662.97348    0.00280  0.000
     70.783333 2011  3 11 18 48  0 5662.97027 5662.97478   -0.00451  0.000
     70.784028 2011  3 11 18 49  0 5662.95927 5662.97675   -0.01747  0.000
     70.784722 2011  3 11 18 50  0 5662.95728 5662.97805   -0.02078  0.000
     70.785417 2011  3 11 18 51  0 5662.95828 5662.97937   -0.02109  0.000
     70.786111 2011  3 11 18 52  0 5662.95028 5662.98133   -0.03105  0.000
     70.786806 2011  3 11 18 53  0 5662.93428 5662.98264   -0.04836  0.000
     70.787500 2011  3 11 18 54  0 5662.93328 5662.98394   -0.05067  0.000
     70.788194 2011  3 11 18 55  0 5662.94427 5662.98591   -0.04163  0.000
     70.788889 2011  3 11 18 56  0 5662.92928 5662.98722   -0.05794  0.000
     70.789583 2011  3 11 18 57  0 5662.92327 5662.98853   -0.06525  0.000
     70.790278 2011  3 11 18 58  0 5662.93028 5662.98983   -0.05956  0.000
     70.790972 2011  3 11 18 59  0 5662.90827 5662.99180   -0.08352  0.000
     70.791667 2011  3 11 19  0  0 5662.89428 5662.99311   -0.09883  0.000
     70.792361 2011  3 11 19  1  0 5662.91428 5662.99441   -0.08014  0.000
     70.793056 2011  3 11 19  2  0 5662.92127 5662.99638   -0.07510  0.000
     70.793750 2011  3 11 19  3  0 5662.91727 5662.99768   -0.08041  0.000
     70.794444 2011  3 11 19  4  0 5662.92228 5662.99899   -0.07672  0.000
     70.795139 2011  3 11 19  5  0 5662.94327 5663.00030   -0.05703  0.000
     70.795833 2011  3 11 19  6  0 5662.97227 5663.00161   -0.02934  0.000
     70.796528 2011  3 11 19  7  0 5662.94628 5663.00357   -0.05730  0.000
     70.797222 2011  3 11 19  8  0 5662.98427 5663.00488   -0.02061  0.000
     70.797917 2011  3 11 19  9  0 5662.99827 5663.00619   -0.00792  0.000
     70.798611 2011  3 11 19 10  0 5663.01328 5663.00750    0.00578  0.000
     70.799306 2011  3 11 19 11  0 5663.01127 5663.00881    0.00247  0.000
     70.800000 2011  3 11 19 12  0 5663.01027 5663.01012    0.00015  0.000
     70.800694 2011  3 11 19 13  0 5662.98128 5663.01208   -0.03081  0.000
     70.801389 2011  3 11 19 14  0 5662.97027 5663.01339   -0.04311  0.000
     70.802083 2011  3 11 19 15  0 5662.96827 5663.01470   -0.04642  0.000
     70.802778 2011  3 11 19 16  0 5662.97728 5663.01601   -0.03873  0.000
     70.803472 2011  3 11 19 17  0 5662.96427 5663.01732   -0.05304  0.000
     70.804167 2011  3 11 19 18  0 5662.94827 5663.01862   -0.07035  0.000
     70.804861 2011  3 11 19 19  0 5662.95627 5663.01993   -0.06366  0.000
     70.805556 2011  3 11 19 20  0 5662.96627 5663.02124   -0.05497  0.000
     70.806250 2011  3 11 19 21  0 5662.97527 5663.02255   -0.04728  0.000
     70.806944 2011  3 11 19 22  0 5662.98827 5663.02385   -0.03558  0.000
     70.807639 2011  3 11 19 23  0 5663.00027 5663.02517   -0.02489  0.000
     70.808333 2011  3 11 19 24  0 5663.02627 5663.02647   -0.00020  0.000
     70.809028 2011  3 11 19 25  0 5663.03727 5663.02778    0.00949  0.000
     70.809722 2011  3 11 19 26  0 5663.02827 5663.02909   -0.00082  0.000
     70.810417 2011  3 11 19 27  0 5663.02027 5663.03040   -0.01013  0.000
     70.811111 2011  3 11 19 28  0 5663.02227 5663.03171   -0.00943  0.000
     70.811806 2011  3 11 19 29  0 5663.04828 5663.03302    0.01526  0.000
     70.812500 2011  3 11 19 30  0 5663.06527 5663.03433    0.03095  0.000
     70.813194 2011  3 11 19 31  0 5663.07027 5663.03563    0.03464  0.000
     70.813889 2011  3 11 19 32  0 5663.08127 5663.03695    0.04433  0.000
     70.814583 2011  3 11 19 33  0 5663.08127 5663.03825    0.04302  0.000
     70.815278 2011  3 11 19 34  0 5663.07927 5663.03956    0.03971  0.000
     70.815972 2011  3 11 19 35  0 5663.08627 5663.04087    0.04541  0.000
     70.816667 2011  3 11 19 36  0 5663.08028 5663.04218    0.03810  0.000
     70.817361 2011  3 11 19 37  0 5663.07027 5663.04283    0.02744  0.000
     70.818056 2011  3 11 19 38  0 5663.06627 5663.04414    0.02213  0.000
     70.818750 2011  3 11 19 39  0 5663.04327 5663.04545   -0.00218  0.000
     70.819444 2011  3 11 19 40  0 5663.01728 5663.04676   -0.02949  0.000
     70.820139 2011  3 11 19 41  0 5663.01728 5663.04807   -0.03079  0.000
     70.820833 2011  3 11 19 42  0 5663.03427 5663.04872   -0.01445  0.000
     70.821528 2011  3 11 19 43  0 5663.03827 5663.05003   -0.01176  0.000
     70.822222 2011  3 11 19 44  0 5663.04227 5663.05134   -0.00907  0.000
     70.822917 2011  3 11 19 45  0 5663.03027 5663.05199   -0.02172  0.000
     70.823611 2011  3 11 19 46  0 5663.01328 5663.05330   -0.04003  0.000
     70.824306 2011  3 11 19 47  0 5663.01827 5663.05461   -0.03633  0.000
     70.825000 2011  3 11 19 48  0 5663.03027 5663.05592   -0.02565  0.000
     70.825694 2011  3 11 19 49  0 5663.02927 5663.05657   -0.02730  0.000
     70.826389 2011  3 11 19 50  0 5663.03827 5663.05788   -0.01961  0.000
     70.827083 2011  3 11 19 51  0 5663.03527 5663.05853   -0.02326  0.000
     70.827778 2011  3 11 19 52  0 5663.03027 5663.05984   -0.02957  0.000
     70.828472 2011  3 11 19 53  0 5663.03127 5663.06115   -0.02988  0.000
     70.829167 2011  3 11 19 54  0 5663.01827 5663.06180   -0.04354  0.000
     70.829861 2011  3 11 19 55  0 5663.02528 5663.06312   -0.03784  0.000
     70.830556 2011  3 11 19 56  0 5663.02528 5663.06377   -0.03850  0.000
     70.831250 2011  3 11 19 57  0 5663.01327 5663.06508   -0.05180  0.000
     70.831944 2011  3 11 19 58  0 5663.02327 5663.06573   -0.04246  0.000
     70.832639 2011  3 11 19 59  0 5663.02427 5663.06704   -0.04277  0.000
     70.833333 2011  3 11 20  0  0 5663.04727 5663.06769   -0.02042  0.000
     70.834028 2011  3 11 20  1  0 5663.04627 5663.06901   -0.02273  0.000
     70.834722 2011  3 11 20  2  0 5663.02627 5663.06966   -0.04339  0.000
     70.835417 2011  3 11 20  3  0 5663.03427 5663.07031   -0.03604  0.000
     70.836111 2011  3 11 20  4  0 5663.04827 5663.07162   -0.02335  0.000
     70.836806 2011  3 11 20  5  0 5663.04027 5663.07228   -0.03201  0.000
     70.837500 2011  3 11 20  6  0 5663.04227 5663.07293   -0.03066  0.000
     70.838194 2011  3 11 20  7  0 5662.94527 5663.07424   -0.12897  0.000
     70.838889 2011  3 11 20  8  0 5663.04927 5663.07490   -0.02562  0.000
     70.839583 2011  3 11 20  9  0 5663.05327 5663.07555   -0.02228  0.000
     70.840278 2011  3 11 20 10  0 5663.07527 5663.07686   -0.00158  0.000
     70.840972 2011  3 11 20 11  0 5663.09727 5663.07751    0.01976  0.000
     70.841667 2011  3 11 20 12  0 5663.10327 5663.07816    0.02510  0.000
     70.842361 2011  3 11 20 13  0 5663.09327 5663.07882    0.01445  0.000
     70.843056 2011  3 11 20 14  0 5663.09227 5663.07947    0.01280  0.000
     70.843750 2011  3 11 20 15  0 5663.09127 5663.08078    0.01049  0.000
     70.844444 2011  3 11 20 16  0 5663.09227 5663.08143    0.01083  0.000
     70.845139 2011  3 11 20 17  0 5663.10527 5663.08209    0.02318  0.000
     70.845833 2011  3 11 20 18  0 5663.09627 5663.08274    0.01353  0.000
     70.846528 2011  3 11 20 19  0 5663.08327 5663.08340   -0.00013  0.000
     70.847222 2011  3 11 20 20  0 5663.06827 5663.08405   -0.01579  0.000
     70.847917 2011  3 11 20 21  0 5663.09227 5663.08470    0.00756  0.000
     70.848611 2011  3 11 20 22  0 5663.10227 5663.08536    0.01691  0.000
     70.849306 2011  3 11 20 23  0 5663.10827 5663.08602    0.02226  0.000
     70.850000 2011  3 11 20 24  0 5663.10027 5663.08667    0.01360  0.000
     70.850694 2011  3 11 20 25  0 5663.09927 5663.08732    0.01195  0.000
     70.851389 2011  3 11 20 26  0 5663.09627 5663.08798    0.00829  0.000
     70.852083 2011  3 11 20 27  0 5663.09827 5663.08863    0.00963  0.000
     70.852778 2011  3 11 20 28  0 5663.07727 5663.08929   -0.01202  0.000
     70.853472 2011  3 11 20 29  0 5663.05727 5663.08994   -0.03267  0.000
     70.854167 2011  3 11 20 30  0 5663.04327 5663.08994   -0.04667  0.000
     70.854861 2011  3 11 20 31  0 5663.01827 5663.09059   -0.07233  0.000
     70.855556 2011  3 11 20 32  0 5663.00727 5663.09125   -0.08398  0.000
     70.856250 2011  3 11 20 33  0 5663.03527 5663.09191   -0.05664  0.000
     70.856944 2011  3 11 20 34  0 5663.04427 5663.09256   -0.04829  0.000
     70.857639 2011  3 11 20 35  0 5663.02427 5663.09256   -0.06829  0.000
     70.858333 2011  3 11 20 36  0 5663.01927 5663.09321   -0.07394  0.000
     70.859028 2011  3 11 20 37  0 5663.02827 5663.09387   -0.06560  0.000
     70.859722 2011  3 11 20 38  0 5663.04627 5663.09387   -0.04760  0.000
     70.860417 2011  3 11 20 39  0 5663.04927 5663.09452   -0.04525  0.000
     70.861111 2011  3 11 20 40  0 5663.04227 5663.09518   -0.05290  0.000
     70.861806 2011  3 11 20 41  0 5663.05127 5663.09518   -0.04391  0.000
     70.862500 2011  3 11 20 42  0 5663.06927 5663.09583   -0.02656  0.000
     70.863194 2011  3 11 20 43  0 5663.07927 5663.09583   -0.01656  0.000
     70.863889 2011  3 11 20 44  0 5663.07627 5663.09648   -0.02021  0.000
     70.864583 2011  3 11 20 45  0 5663.07227 5663.09648   -0.02421  0.000
     70.865278 2011  3 11 20 46  0 5663.08627 5663.09714   -0.01087  0.000
     70.865972 2011  3 11 20 47  0 5663.08527 5663.09714   -0.01187  0.000
     70.866667 2011  3 11 20 48  0 5663.06927 5663.09780   -0.02852  0.000
     70.867361 2011  3 11 20 49  0 5663.07627 5663.09780   -0.02152  0.000
     70.868056 2011  3 11 20 50  0 5663.07927 5663.09780   -0.01853  0.000
     70.868750 2011  3 11 20 51  0 5663.08027 5663.09845   -0.01818  0.000
     70.869444 2011  3 11 20 52  0 5663.07927 5663.09845   -0.01918  0.000
     70.870139 2011  3 11 20 53  0 5663.07627 5663.09845   -0.02218  0.000
     70.870833 2011  3 11 20 54  0 5663.07627 5663.09845   -0.02218  0.000
     70.871528 2011  3 11 20 55  0 5663.08827 5663.09910   -0.01083  0.000
     70.872222 2011  3 11 20 56  0 5663.09627 5663.09910   -0.00283  0.000
     70.872917 2011  3 11 20 57  0 5663.09627 5663.09910   -0.00283  0.000
     70.873611 2011  3 11 20 58  0 5663.11527 5663.09910    0.01617  0.000
     70.874306 2011  3 11 20 59  0 5663.10827 5663.09910    0.00917  0.000
     70.875000 2011  3 11 21  0  0 5663.09927 5663.09976   -0.00049  0.000
     70.875694 2011  3 11 21  1  0 5663.09527 5663.09976   -0.00449  0.000
     70.876389 2011  3 11 21  2  0 5663.08327 5663.09976   -0.01649  0.000
     70.877083 2011  3 11 21  3  0 5663.09727 5663.09976   -0.00249  0.000
     70.877778 2011  3 11 21  4  0 5663.06727 5663.09976   -0.03249  0.000
     70.878472 2011  3 11 21  5  0 5663.09227 5663.09976   -0.00748  0.000
     70.879167 2011  3 11 21  6  0 5663.08827 5663.09976   -0.01148  0.000
     70.879861 2011  3 11 21  7  0 5663.08527 5663.09976   -0.01449  0.000
     70.880556 2011  3 11 21  8  0 5663.09227 5663.09976   -0.00748  0.000
     70.881250 2011  3 11 21  9  0 5663.11027 5663.09910    0.01117  0.000
     70.881944 2011  3 11 21 10  0 5663.11327 5663.09910    0.01416  0.000
     70.882639 2011  3 11 21 11  0 5663.12027 5663.09910    0.02117  0.000
     70.883333 2011  3 11 21 12  0 5663.13227 5663.09910    0.03317  0.000
     70.884028 2011  3 11 21 13  0 5663.11327 5663.09910    0.01416  0.000
     70.884722 2011  3 11 21 14  0 5663.09627 5663.09845   -0.00218  0.000
     70.885417 2011  3 11 21 15  0 5663.08827 5663.09845   -0.01018  0.000
     70.886111 2011  3 11 21 16  0 5663.07327 5663.09845   -0.02518  0.000
     70.886806 2011  3 11 21 17  0 5663.08027 5663.09845   -0.01818  0.000
     70.887500 2011  3 11 21 18  0 5663.08927 5663.09780   -0.00852  0.000
     70.888194 2011  3 11 21 19  0 5663.08527 5663.09780   -0.01252  0.000
     70.888889 2011  3 11 21 20  0 5663.08227 5663.09714   -0.01487  0.000
     70.889583 2011  3 11 21 21  0 5663.08127 5663.09714   -0.01587  0.000
     70.890278 2011  3 11 21 22  0 5663.08827 5663.09714   -0.00887  0.000
     70.890972 2011  3 11 21 23  0 5663.08627 5663.09648   -0.01022  0.000
     70.891667 2011  3 11 21 24  0 5663.08627 5663.09648   -0.01022  0.000
     70.892361 2011  3 11 21 25  0 5663.09027 5663.09583   -0.00556  0.000
     70.893056 2011  3 11 21 26  0 5663.08927 5663.09518   -0.00591  0.000
     70.893750 2011  3 11 21 27  0 5663.06627 5663.09518   -0.02891  0.000
     70.894444 2011  3 11 21 28  0 5663.05927 5663.09452   -0.03526  0.000
     70.895139 2011  3 11 21 29  0 5663.05727 5663.09452   -0.03725  0.000
     70.895833 2011  3 11 21 30  0 5663.03427 5663.09387   -0.05960  0.000
     70.896528 2011  3 11 21 31  0 5663.02727 5663.09321   -0.06595  0.000
     70.897222 2011  3 11 21 32  0 5663.02027 5663.09321   -0.07294  0.000
     70.897917 2011  3 11 21 33  0 5663.02027 5663.09256   -0.07229  0.000
     70.898611 2011  3 11 21 34  0 5663.02927 5663.09191   -0.06264  0.000
     70.899306 2011  3 11 21 35  0 5663.04027 5663.09125   -0.05098  0.000
     70.900000 2011  3 11 21 36  0 5663.05327 5663.09059   -0.03733  0.000
     70.900694 2011  3 11 21 37  0 5663.04927 5663.08994   -0.04068  0.000
     70.901389 2011  3 11 21 38  0 5663.04326 5663.08994   -0.04667  0.000
     70.902083 2011  3 11 21 39  0 5663.04627 5663.08929   -0.04302  0.000
     70.902778 2011  3 11 21 40  0 5663.05727 5663.08863   -0.03136  0.000
     70.903472 2011  3 11 21 41  0 5663.05727 5663.08798   -0.03071  0.000
     70.904167 2011  3 11 21 42  0 5663.04227 5663.08732   -0.04506  0.000
     70.904861 2011  3 11 21 43  0 5663.03427 5663.08667   -0.05240  0.000
     70.905556 2011  3 11 21 44  0 5663.04726 5663.08602   -0.03875  0.000
     70.906250 2011  3 11 21 45  0 5663.05227 5663.08536   -0.03309  0.000
     70.906944 2011  3 11 21 46  0 5663.05926 5663.08470   -0.02544  0.000
     70.907639 2011  3 11 21 47  0 5663.07227 5663.08340   -0.01113  0.000
     70.908333 2011  3 11 21 48  0 5663.06227 5663.08274   -0.02048  0.000
     70.909028 2011  3 11 21 49  0 5663.06527 5663.08209   -0.01682  0.000
     70.909722 2011  3 11 21 50  0 5663.06827 5663.08143   -0.01317  0.000
     70.910417 2011  3 11 21 51  0 5663.06827 5663.08078   -0.01252  0.000
     70.911111 2011  3 11 21 52  0 5663.07027 5663.07947   -0.00921  0.000
     70.911806 2011  3 11 21 53  0 5663.07126 5663.07882   -0.00755  0.000
     70.912500 2011  3 11 21 54  0 5663.08827 5663.07816    0.01010  0.000
     70.913194 2011  3 11 21 55  0 5663.08627 5663.07686    0.00941  0.000
     70.913889 2011  3 11 21 56  0 5663.06627 5663.07620   -0.00994  0.000
     70.914583 2011  3 11 21 57  0 5663.06927 5663.07555   -0.00628  0.000
     70.915278 2011  3 11 21 58  0 5663.07926 5663.07424    0.00502  0.000
     70.915972 2011  3 11 21 59  0 5663.07627 5663.07358    0.00268  0.000
     70.916667 2011  3 11 22  0  0 5663.07327 5663.07228    0.00099  0.000
     70.917361 2011  3 11 22  1  0 5663.02826 5663.07162   -0.04336  0.000
     70.918056 2011  3 11 22  2  0 5663.06827 5663.07031   -0.00204  0.000
     70.918750 2011  3 11 22  3  0 5663.06527 5663.06966   -0.00440  0.000
     70.919444 2011  3 11 22  4  0 9999.00000 5663.06835 9999.00000  0.000
     70.920139 2011  3 11 22  5  0 5663.06927 5663.06704    0.00222  0.000
     70.920833 2011  3 11 22  6  0 5663.07327 5663.06639    0.00688  0.000
     70.921528 2011  3 11 22  7  0 5663.01527 5663.06508   -0.04981  0.000
     70.922222 2011  3 11 22  8  0 5663.05227 5663.06377   -0.01150  0.000
     70.922917 2011  3 11 22  9  0 5663.04227 5663.06312   -0.02085  0.000
     70.923611 2011  3 11 22 10  0 5663.04527 5663.06180   -0.01654  0.000
     70.924306 2011  3 11 22 11  0 5663.04927 5663.06050   -0.01123  0.000
     70.925000 2011  3 11 22 12  0 5663.02927 5663.05919   -0.02992  0.000
     70.925694 2011  3 11 22 13  0 5663.04127 5663.05853   -0.01727  0.000
     70.926389 2011  3 11 22 14  0 5663.03926 5663.05723   -0.01796  0.000
     70.927083 2011  3 11 22 15  0 5663.03226 5663.05592   -0.02365  0.000
     70.927778 2011  3 11 22 16  0 5663.04026 5663.05461   -0.01434  0.000
     70.928472 2011  3 11 22 17  0 5663.03526 5663.05330   -0.01804  0.000
     70.929167 2011  3 11 22 18  0 5663.03727 5663.05199   -0.01473  0.000
     70.929861 2011  3 11 22 19  0 5663.01427 5663.05068   -0.03642  0.000
     70.930556 2011  3 11 22 20  0 5662.99527 5663.04938   -0.05411  0.000
     70.931250 2011  3 11 22 21  0 5663.00227 5663.04807   -0.04580  0.000
     70.931944 2011  3 11 22 22  0 5663.01226 5663.04676   -0.03449  0.000
     70.932639 2011  3 11 22 23  0 5663.01527 5663.04545   -0.03018  0.000
     70.933333 2011  3 11 22 24  0 5663.00426 5663.04414   -0.03988  0.000
     70.934028 2011  3 11 22 25  0 5663.00426 5663.04283   -0.03857  0.000
     70.934722 2011  3 11 22 26  0 5663.02227 5663.04152   -0.01926  0.000
     70.935417 2011  3 11 22 27  0 5663.02227 5663.03956   -0.01729  0.000
     70.936111 2011  3 11 22 28  0 5663.02026 5663.03825   -0.01799  0.000
     70.936806 2011  3 11 22 29  0 5663.03126 5663.03695   -0.00567  0.000
     70.937500 2011  3 11 22 30  0 5663.03226 5663.03563   -0.00337  0.000
     70.938194 2011  3 11 22 31  0 5663.02426 5663.03367   -0.00941  0.000
     70.938889 2011  3 11 22 32  0 5663.01527 5663.03236   -0.01710  0.000
     70.939583 2011  3 11 22 33  0 5663.02026 5663.03106   -0.01079  0.000
     70.940278 2011  3 11 22 34  0 5663.02026 5663.02909   -0.00882  0.000
     70.940972 2011  3 11 22 35  0 5663.00426 5663.02778   -0.02352  0.000
     70.941667 2011  3 11 22 36  0 5663.00426 5663.02647   -0.02221  0.000
     70.942361 2011  3 11 22 37  0 5663.01226 5663.02451   -0.01225  0.000
     70.943056 2011  3 11 22 38  0 5663.01427 5663.02320   -0.00894  0.000
     70.943750 2011  3 11 22 39  0 5663.00526 5663.02124   -0.01597  0.000
     70.944444 2011  3 11 22 40  0 5663.00327 5663.01993   -0.01667  0.000
     70.945139 2011  3 11 22 41  0 5662.99827 5663.01797   -0.01970  0.000
     70.945833 2011  3 11 22 42  0 5662.97927 5663.01666   -0.03739  0.000
     70.946528 2011  3 11 22 43  0 5662.97626 5663.01470   -0.03843  0.000
     70.947222 2011  3 11 22 44  0 5662.97726 5663.01339   -0.03613  0.000
     70.947917 2011  3 11 22 45  0 5662.96327 5663.01143   -0.04816  0.000
     70.948611 2011  3 11 22 46  0 5662.96226 5663.00946   -0.04720  0.000
     70.949306 2011  3 11 22 47  0 5662.95627 5663.00816   -0.05189  0.000
